<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.04.02	14:00:00	110.508	110.552	110.437	110.525	895	0	0
2021.04.02	15:00:00	110.524	110.684	110.486	110.609	2699	0	0
2021.04.02	16:00:00	110.610	110.749	110.609	110.669	1769	0	0
2021.04.02	17:00:00	110.669	110.737	110.658	110.668	774	0	0
2021.04.02	18:00:00	110.666	110.692	110.663	110.690	2806	0	1
2021.04.02	19:00:00	110.691	110.701	110.670	110.682	3498	0	4
2021.04.02	20:00:00	110.682	110.692	110.617	110.669	6102	0	12
2021.04.02	21:00:00	110.671	110.684	110.639	110.662	1417	0	20
2021.04.02	22:00:00	110.679	110.693	110.639	110.645	2657	0	7
2021.04.02	23:00:00	110.642	110.688	110.589	110.623	4871	0	10
2021.04.05	00:00:00	110.595	110.669	110.585	110.660	261	0	1
2021.04.05	01:00:00	110.656	110.717	110.612	110.717	3333	0	0
2021.04.05	02:00:00	110.716	110.749	110.664	110.678	1285	0	0
2021.04.05	03:00:00	110.678	110.720	110.587	110.621	2216	0	0
2021.04.05	04:00:00	110.621	110.630	110.541	110.593	1393	0	0
2021.04.05	05:00:00	110.593	110.598	110.565	110.567	1068	0	0
2021.04.05	06:00:00	110.567	110.588	110.524	110.555	780	0	0
2021.04.05	07:00:00	110.554	110.650	110.553	110.648	859	0	0
2021.04.05	08:00:00	110.648	110.679	110.621	110.672	1300	0	0
2021.04.05	09:00:00	110.673	110.689	110.622	110.630	1181	0	0
2021.04.05	10:00:00	110.630	110.663	110.619	110.634	1237	0	0
2021.04.05	11:00:00	110.636	110.641	110.558	110.604	1538	0	0
2021.04.05	12:00:00	110.604	110.629	110.591	110.609	856	0	0
2021.04.05	13:00:00	110.608	110.617	110.567	110.569	850	0	0
2021.04.05	14:00:00	110.569	110.571	110.451	110.494	1279	0	0
2021.04.05	15:00:00	110.494	110.530	110.418	110.478	2251	0	0
2021.04.05	16:00:00	110.478	110.486	110.253	110.260	2769	0	0
2021.04.05	17:00:00	110.256	110.280	109.962	110.128	4864	0	0
2021.04.05	18:00:00	110.128	110.168	110.057	110.084	2470	0	0
2021.04.05	19:00:00	110.084	110.126	110.080	110.094	1103	0	0
2021.04.05	20:00:00	110.096	110.137	110.082	110.126	1235	0	0
2021.04.05	21:00:00	110.125	110.187	110.125	110.171	1215	0	0
2021.04.05	22:00:00	110.171	110.251	110.159	110.184	1321	0	0
2021.04.05	23:00:00	110.184	110.226	110.171	110.173	818	0	0
2021.04.06	00:00:00	110.174	110.205	110.099	110.140	1060	0	4
2021.04.06	01:00:00	110.138	110.227	110.138	110.224	1294	0	0
2021.04.06	02:00:00	110.223	110.223	110.158	110.194	1256	0	0
2021.04.06	03:00:00	110.195	110.297	110.126	110.263	2993	0	0
2021.04.06	04:00:00	110.263	110.316	110.200	110.241	1735	0	0
2021.04.06	05:00:00	110.241	110.358	110.240	110.345	2287	0	0
2021.04.06	06:00:00	110.345	110.404	110.329	110.359	2410	0	0
2021.04.06	07:00:00	110.359	110.381	110.232	110.250	2142	0	0
2021.04.06	08:00:00	110.250	110.255	110.146	110.167	1867	0	0
2021.04.06	09:00:00	110.167	110.333	110.149	110.310	2522	0	0
2021.04.06	10:00:00	110.313	110.393	110.296	110.296	2754	0	0
2021.04.06	11:00:00	110.296	110.479	110.283	110.400	3115	0	0
2021.04.06	12:00:00	110.400	110.519	110.396	110.493	2573	0	0
2021.04.06	13:00:00	110.494	110.553	110.469	110.525	1883	0	0
2021.04.06	14:00:00	110.525	110.534	110.319	110.345	2246	0	0
2021.04.06	15:00:00	110.345	110.345	109.871	109.903	5603	0	0
2021.04.06	16:00:00	109.902	109.963	109.668	109.840	5763	0	0
2021.04.06	17:00:00	109.842	109.929	109.733	109.751	4202	0	0
2021.04.06	18:00:00	109.752	109.855	109.727	109.836	2252	0	0
2021.04.06	19:00:00	109.836	109.885	109.832	109.882	1578	0	0
2021.04.06	20:00:00	109.882	109.919	109.864	109.902	1711	0	0
2021.04.06	21:00:00	109.902	109.907	109.825	109.856	1827	0	0
2021.04.06	22:00:00	109.857	109.864	109.804	109.804	1285	0	0
2021.04.06	23:00:00	109.810	109.818	109.725	109.743	1536	0	0
2021.04.07	00:00:00	109.743	109.824	109.713	109.761	3499	0	6
2021.04.07	01:00:00	109.761	109.787	109.734	109.773	1918	0	0
2021.04.07	02:00:00	109.778	109.802	109.741	109.795	1261	0	0
2021.04.07	03:00:00	109.796	109.895	109.767	109.775	2993	0	0
2021.04.07	04:00:00	109.775	109.784	109.578	109.662	3608	0	0
2021.04.07	05:00:00	109.662	109.807	109.657	109.750	3472	0	0
2021.04.07	06:00:00	109.752	109.832	109.731	109.780	2161	0	0
2021.04.07	07:00:00	109.780	109.785	109.716	109.717	1434	0	0
2021.04.07	08:00:00	109.717	109.822	109.717	109.766	1799	0	0
2021.04.07	09:00:00	109.764	109.857	109.718	109.816	3214	0	0
2021.04.07	10:00:00	109.816	109.905	109.768	109.790	3920	0	0
2021.04.07	11:00:00	109.793	109.942	109.785	109.859	3307	0	0
2021.04.07	12:00:00	109.858	109.905	109.807	109.808	2517	0	0
2021.04.07	13:00:00	109.808	109.832	109.728	109.748	2748	0	0
2021.04.07	14:00:00	109.748	109.854	109.739	109.833	2489	0	0
2021.04.07	15:00:00	109.833	109.938	109.832	109.874	3512	0	0
2021.04.07	16:00:00	109.873	109.936	109.771	109.836	3932	0	0
2021.04.07	17:00:00	109.836	109.837	109.609	109.620	4872	0	0
2021.04.07	18:00:00	109.623	109.729	109.598	109.675	3361	0	0
2021.04.07	19:00:00	109.675	109.723	109.658	109.714	1686	0	0
2021.04.07	20:00:00	109.716	109.778	109.698	109.757	1443	0	0
2021.04.07	21:00:00	109.758	109.826	109.735	109.803	2132	0	0
2021.04.07	22:00:00	109.804	109.877	109.783	109.783	1734	0	0
2021.04.07	23:00:00	109.784	109.849	109.782	109.832	1139	0	0
2021.04.08	00:00:00	109.846	109.847	109.774	109.823	1148	0	3
2021.04.08	01:00:00	109.823	109.877	109.815	109.847	914	0	0
2021.04.08	02:00:00	109.847	109.868	109.825	109.855	1471	0	0
2021.04.08	03:00:00	109.856	109.904	109.766	109.775	3696	0	0
2021.04.08	04:00:00	109.777	109.797	109.713	109.765	2764	0	0
2021.04.08	05:00:00	109.764	109.764	109.721	109.742	2477	0	0
2021.04.08	06:00:00	109.742	109.755	109.695	109.740	1180	0	0
2021.04.08	07:00:00	109.741	109.750	109.652	109.672	1005	0	0
2021.04.08	08:00:00	109.670	109.694	109.638	109.681	1376	0	0
2021.04.08	09:00:00	109.681	109.749	109.629	109.691	2054	0	0
2021.04.08	10:00:00	109.692	109.710	109.486	109.518	3556	0	0
2021.04.08	11:00:00	109.518	109.525	109.437	109.455	3007	0	0
2021.04.08	12:00:00	109.455	109.572	109.451	109.561	2290	0	0
2021.04.08	13:00:00	109.560	109.576	109.515	109.546	1822	0	0
2021.04.08	14:00:00	109.546	109.554	109.181	109.211	3463	0	0
2021.04.08	15:00:00	109.210	109.263	108.999	109.079	5038	0	0
2021.04.08	16:00:00	109.079	109.158	109.023	109.105	4440	0	0
2021.04.08	17:00:00	109.105	109.287	109.061	109.240	4096	0	0
2021.04.08	18:00:00	109.240	109.297	109.224	109.262	2730	0	0
2021.04.08	19:00:00	109.261	109.264	109.191	109.247	1961	0	0
2021.04.08	20:00:00	109.248	109.259	109.209	109.243	1250	0	0
2021.04.08	21:00:00	109.242	109.278	109.224	109.254	1202	0	0
2021.04.08	22:00:00	109.254	109.319	109.254	109.299	1423	0	0
2021.04.08	23:00:00	109.300	109.316	109.257	109.270	1153	0	0
2021.04.09	00:00:00	109.268	109.275	109.203	109.263	876	0	5
2021.04.09	01:00:00	109.263	109.394	109.258	109.328	1429	0	0
2021.04.09	02:00:00	109.328	109.351	109.282	109.330	1667	0	0
2021.04.09	03:00:00	109.331	109.376	109.215	109.260	3946	0	0
2021.04.09	04:00:00	109.260	109.310	109.213	109.243	2312	0	0
2021.04.09	05:00:00	109.243	109.320	109.234	109.276	1954	0	0
2021.04.09	06:00:00	109.276	109.297	109.256	109.289	1341	0	0
2021.04.09	07:00:00	109.288	109.374	109.286	109.368	997	0	0
2021.04.09	08:00:00	109.369	109.432	109.310	109.386	1673	0	0
2021.04.09	09:00:00	109.386	109.479	109.381	109.439	2432	0	0
2021.04.09	10:00:00	109.438	109.560	109.410	109.500	3094	0	0
2021.04.09	11:00:00	109.501	109.681	109.492	109.659	3077	0	0
2021.04.09	12:00:00	109.659	109.688	109.602	109.648	2428	0	0
2021.04.09	13:00:00	109.648	109.752	109.648	109.702	2256	0	0
2021.04.09	14:00:00	109.703	109.736	109.581	109.715	2551	0	0
2021.04.09	15:00:00	109.715	109.960	109.683	109.876	3663	0	0
2021.04.09	16:00:00	109.876	109.955	109.744	109.762	4667	0	0
2021.04.09	17:00:00	109.760	109.780	109.555	109.596	4198	0	0
2021.04.09	18:00:00	109.596	109.712	109.584	109.645	2594	0	0
2021.04.09	19:00:00	109.646	109.663	109.616	109.636	1461	0	0
2021.04.09	20:00:00	109.636	109.645	109.580	109.620	1374	0	0
2021.04.09	21:00:00	109.620	109.677	109.618	109.655	1225	0	0
2021.04.09	22:00:00	109.655	109.662	109.606	109.647	1039	0	0
2021.04.09	23:00:00	109.646	109.663	109.638	109.658	695	0	0
2021.04.12	00:00:00	109.605	109.740	109.595	109.671	265	0	12
2021.04.12	01:00:00	109.671	109.753	109.659	109.751	1334	0	0
2021.04.12	02:00:00	109.750	109.755	109.688	109.722	1077	0	0
2021.04.12	03:00:00	109.721	109.765	109.650	109.762	2430	0	0
2021.04.12	04:00:00	109.762	109.769	109.554	109.588	2781	0	0
2021.04.12	05:00:00	109.588	109.588	109.478	109.529	3012	0	0
2021.04.12	06:00:00	109.529	109.543	109.471	109.540	2470	0	0
2021.04.12	07:00:00	109.540	109.587	109.524	109.534	1679	0	0
2021.04.12	08:00:00	109.534	109.582	109.530	109.539	1379	0	0
2021.04.12	09:00:00	109.538	109.611	109.484	109.577	3095	0	0
2021.04.12	10:00:00	109.578	109.580	109.421	109.454	3342	0	0
2021.04.12	11:00:00	109.454	109.477	109.378	109.469	2393	0	0
2021.04.12	12:00:00	109.469	109.474	109.310	109.314	2260	0	0
2021.04.12	13:00:00	109.314	109.378	109.287	109.373	1821	0	0
2021.04.12	14:00:00	109.374	109.392	109.245	109.344	2486	0	0
2021.04.12	15:00:00	109.345	109.387	109.263	109.330	2447	0	0
2021.04.12	16:00:00	109.330	109.449	109.296	109.435	2905	0	0
2021.04.12	17:00:00	109.435	109.449	109.362	109.395	2731	0	0
2021.04.12	18:00:00	109.395	109.440	109.361	109.437	2241	0	0
2021.04.12	19:00:00	109.437	109.439	109.382	109.405	1569	0	0
2021.04.12	20:00:00	109.404	109.420	109.366	109.393	1350	0	0
2021.04.12	21:00:00	109.394	109.457	109.392	109.424	1400	0	0
2021.04.12	22:00:00	109.425	109.451	109.410	109.411	1060	0	0
2021.04.12	23:00:00	109.413	109.414	109.376	109.378	699	0	0
2021.04.13	00:00:00	109.384	109.401	109.342	109.379	361	0	8
2021.04.13	01:00:00	109.379	109.396	109.365	109.387	725	0	0
2021.04.13	02:00:00	109.388	109.413	109.356	109.380	814	0	0
2021.04.13	03:00:00	109.380	109.568	109.372	109.548	3417	0	0
2021.04.13	04:00:00	109.551	109.622	109.536	109.574	2810	0	0
2021.04.13	05:00:00	109.574	109.664	109.555	109.627	3114	0	0
2021.04.13	06:00:00	109.627	109.720	109.607	109.714	1820	0	0
2021.04.13	07:00:00	109.712	109.752	109.691	109.704	1675	0	0
2021.04.13	08:00:00	109.704	109.737	109.660	109.690	1636	0	0
2021.04.13	09:00:00	109.690	109.698	109.563	109.682	2791	0	0
2021.04.13	10:00:00	109.682	109.699	109.296	109.327	3996	0	0
2021.04.13	11:00:00	109.327	109.395	109.285	109.325	3770	0	0
2021.04.13	12:00:00	109.322	109.362	109.223	109.338	2905	0	0
2021.04.13	13:00:00	109.339	109.443	109.311	109.406	2434	0	0
2021.04.13	14:00:00	109.405	109.419	109.126	109.408	5447	0	0
2021.04.13	15:00:00	109.409	109.593	109.183	109.282	6381	0	0
2021.04.13	16:00:00	109.286	109.307	109.147	109.213	5301	0	0
2021.04.13	17:00:00	109.214	109.333	109.179	109.197	3976	0	0
2021.04.13	18:00:00	109.198	109.259	109.189	109.190	2453	0	0
2021.04.13	19:00:00	109.190	109.234	109.126	109.186	1410	0	0
2021.04.13	20:00:00	109.186	109.188	109.049	109.100	2275	0	0
2021.04.13	21:00:00	109.099	109.113	109.072	109.084	1178	0	0
2021.04.13	22:00:00	109.084	109.107	109.018	109.023	1384	0	0
2021.04.13	23:00:00	109.026	109.065	109.026	109.059	1034	0	0
2021.04.14	00:00:00	109.054	109.064	109.043	109.052	472	0	1
2021.04.14	01:00:00	109.052	109.076	109.019	109.041	1641	0	0
2021.04.14	02:00:00	109.042	109.046	108.889	108.922	1386	0	0
2021.04.14	03:00:00	108.922	108.943	108.794	108.817	3858	0	0
2021.04.14	04:00:00	108.816	108.871	108.751	108.851	3531	0	0
2021.04.14	05:00:00	108.850	108.905	108.793	108.854	2270	0	0
2021.04.14	06:00:00	108.854	108.893	108.842	108.881	1879	0	0
2021.04.14	07:00:00	108.880	108.957	108.880	108.952	1384	0	0
2021.04.14	08:00:00	108.951	108.977	108.916	108.916	1238	0	0
2021.04.14	09:00:00	108.915	108.925	108.809	108.888	1866	0	0
2021.04.14	10:00:00	108.889	109.071	108.860	108.998	3301	0	0
2021.04.14	11:00:00	108.998	109.023	108.923	108.981	2181	0	0
2021.04.14	12:00:00	108.981	109.054	108.931	109.009	2116	0	0
2021.04.14	13:00:00	109.009	109.019	108.907	108.922	1678	0	0
2021.04.14	14:00:00	108.922	108.955	108.887	108.952	1462	0	0
2021.04.14	15:00:00	108.951	108.973	108.897	108.949	1394	0	0
2021.04.14	16:00:00	108.949	109.095	108.939	109.065	2800	0	0
2021.04.14	17:00:00	109.064	109.076	108.937	109.015	2853	0	0
2021.04.14	18:00:00	109.016	109.033	108.925	108.935	2224	0	0
2021.04.14	19:00:00	108.936	108.989	108.910	108.952	1228	0	0
2021.04.14	20:00:00	108.952	108.983	108.938	108.976	986	0	0
2021.04.14	21:00:00	108.976	108.983	108.929	108.936	771	0	0
2021.04.14	22:00:00	108.938	108.956	108.893	108.896	670	0	0
2021.04.14	23:00:00	108.898	108.942	108.881	108.916	1015	0	0
2021.04.15	00:00:00	108.912	108.964	108.887	108.929	489	0	9
2021.04.15	01:00:00	108.930	108.965	108.916	108.960	1043	0	0
2021.04.15	02:00:00	108.960	108.960	108.866	108.891	803	0	0
2021.04.15	03:00:00	108.892	108.900	108.821	108.875	2284	0	0
2021.04.15	04:00:00	108.875	108.932	108.803	108.888	2182	0	0
2021.04.15	05:00:00	108.890	108.924	108.843	108.924	1229	0	0
2021.04.15	06:00:00	108.923	108.923	108.877	108.893	754	0	0
2021.04.15	07:00:00	108.893	108.904	108.856	108.869	764	0	0
2021.04.15	08:00:00	108.869	108.915	108.862	108.913	884	0	0
2021.04.15	09:00:00	108.913	108.958	108.885	108.899	1640	0	0
2021.04.15	10:00:00	108.897	108.915	108.789	108.822	2147	0	0
2021.04.15	11:00:00	108.819	108.903	108.701	108.773	2196	0	0
2021.04.15	12:00:00	108.773	108.784	108.664	108.767	1508	0	0
2021.04.15	13:00:00	108.767	108.842	108.740	108.827	1347	0	0
2021.04.15	14:00:00	108.827	108.846	108.776	108.789	1397	0	0
2021.04.15	15:00:00	108.789	108.878	108.702	108.800	3756	0	0
2021.04.15	16:00:00	108.801	108.807	108.649	108.718	3337	0	0
2021.04.15	17:00:00	108.716	108.746	108.611	108.724	3537	0	0
2021.04.15	18:00:00	108.724	108.798	108.667	108.782	2275	0	0
2021.04.15	19:00:00	108.781	108.783	108.690	108.696	1247	0	0
2021.04.15	20:00:00	108.695	108.778	108.659	108.669	1293	0	0
2021.04.15	21:00:00	108.668	108.687	108.624	108.657	1091	0	0
2021.04.15	22:00:00	108.657	108.710	108.642	108.667	1158	0	0
2021.04.15	23:00:00	108.670	108.765	108.670	108.762	752	0	0
2021.04.16	00:00:00	108.762	108.782	108.695	108.727	2727	0	6
2021.04.16	01:00:00	108.725	108.760	108.698	108.731	946	0	0
2021.04.16	02:00:00	108.733	108.742	108.666	108.690	799	0	0
2021.04.16	03:00:00	108.689	108.763	108.610	108.763	2394	0	0
2021.04.16	04:00:00	108.763	108.941	108.760	108.845	3630	0	0
2021.04.16	05:00:00	108.845	108.915	108.817	108.894	1362	0	0
2021.04.16	06:00:00	108.894	108.907	108.826	108.842	1029	0	0
2021.04.16	07:00:00	108.842	108.851	108.806	108.807	713	0	0
2021.04.16	08:00:00	108.807	108.828	108.773	108.810	1020	0	0
2021.04.16	09:00:00	108.808	108.916	108.804	108.897	1664	0	0
2021.04.16	10:00:00	108.896	108.964	108.845	108.891	2647	0	0
2021.04.16	11:00:00	108.892	108.936	108.823	108.853	1672	0	0
2021.04.16	12:00:00	108.853	108.906	108.797	108.823	1601	0	0
2021.04.16	13:00:00	108.824	108.853	108.704	108.783	1688	0	0
2021.04.16	14:00:00	108.783	108.817	108.728	108.772	1546	0	0
2021.04.16	15:00:00	108.773	108.868	108.748	108.851	2266	0	0
2021.04.16	16:00:00	108.847	108.898	108.812	108.862	2102	0	0
2021.04.16	17:00:00	108.862	108.867	108.743	108.808	1870	0	0
2021.04.16	18:00:00	108.810	108.843	108.787	108.792	1224	0	0
2021.04.16	19:00:00	108.791	108.828	108.778	108.781	815	0	0
2021.04.16	20:00:00	108.782	108.818	108.756	108.795	582	0	0
2021.04.16	21:00:00	108.795	108.808	108.760	108.793	590	0	0
2021.04.16	22:00:00	108.794	108.804	108.767	108.793	740	0	0
2021.04.16	23:00:00	108.794	108.801	108.770	108.793	407	0	0
2021.04.19	00:00:00	108.726	108.791	108.705	108.753	395	0	12
2021.04.19	01:00:00	108.755	108.833	108.746	108.770	1025	0	0
2021.04.19	02:00:00	108.770	108.781	108.667	108.721	1156	0	0
2021.04.19	03:00:00	108.722	108.767	108.626	108.697	2713	0	0
2021.04.19	04:00:00	108.696	108.768	108.596	108.644	2612	0	0
2021.04.19	05:00:00	108.645	108.659	108.547	108.621	1698	0	0
2021.04.19	06:00:00	108.621	108.664	108.617	108.641	719	0	0
2021.04.19	07:00:00	108.643	108.684	108.633	108.662	866	0	0
2021.04.19	08:00:00	108.662	108.677	108.501	108.517	1616	0	0
2021.04.19	09:00:00	108.517	108.569	108.463	108.560	2345	0	0
2021.04.19	10:00:00	108.562	108.562	108.206	108.220	3758	0	0
2021.04.19	11:00:00	108.221	108.234	108.036	108.082	3866	0	0
2021.04.19	12:00:00	108.082	108.120	108.010	108.047	2260	0	0
2021.04.19	13:00:00	108.049	108.189	108.026	108.119	2277	0	0
2021.04.19	14:00:00	108.119	108.180	108.098	108.120	2179	0	0
2021.04.19	15:00:00	108.119	108.159	108.064	108.082	1757	0	0
2021.04.19	16:00:00	108.082	108.310	108.075	108.248	2705	0	0
2021.04.19	17:00:00	108.248	108.260	108.017	108.030	2893	0	0
2021.04.19	18:00:00	108.029	108.096	108.009	108.096	1806	0	0
2021.04.19	19:00:00	108.096	108.104	108.054	108.063	1253	0	0
2021.04.19	20:00:00	108.063	108.134	108.061	108.113	650	0	0
2021.04.19	21:00:00	108.115	108.128	108.087	108.098	868	0	0
2021.04.19	22:00:00	108.099	108.182	108.097	108.180	920	0	0
2021.04.19	23:00:00	108.180	108.183	108.133	108.153	543	0	0
2021.04.20	00:00:00	108.138	108.159	108.107	108.152	696	0	3
2021.04.20	01:00:00	108.152	108.169	108.127	108.149	936	0	0
2021.04.20	02:00:00	108.149	108.167	108.080	108.108	833	0	0
2021.04.20	03:00:00	108.108	108.202	107.970	108.176	2780	0	0
2021.04.20	04:00:00	108.176	108.316	108.174	108.256	2253	0	0
2021.04.20	05:00:00	108.256	108.267	108.176	108.181	1455	0	0
2021.04.20	06:00:00	108.180	108.194	108.096	108.118	1528	0	0
2021.04.20	07:00:00	108.119	108.183	108.097	108.156	924	0	0
2021.04.20	08:00:00	108.157	108.233	108.147	108.196	1075	0	0
2021.04.20	09:00:00	108.196	108.469	108.181	108.421	3396	0	0
2021.04.20	10:00:00	108.419	108.546	108.311	108.399	3354	0	0
2021.04.20	11:00:00	108.399	108.502	108.374	108.478	2360	0	0
2021.04.20	12:00:00	108.477	108.519	108.430	108.461	2111	0	0
2021.04.20	13:00:00	108.460	108.463	108.350	108.403	2110	0	0
2021.04.20	14:00:00	108.402	108.424	108.320	108.410	1726	0	0
2021.04.20	15:00:00	108.410	108.513	108.363	108.450	2144	0	0
2021.04.20	16:00:00	108.455	108.496	108.248	108.285	2638	0	0
2021.04.20	17:00:00	108.287	108.308	108.105	108.128	3031	0	0
2021.04.20	18:00:00	108.128	108.155	108.023	108.073	2274	0	0
2021.04.20	19:00:00	108.073	108.150	108.063	108.128	1235	0	0
2021.04.20	20:00:00	108.129	108.151	108.101	108.135	887	0	0
2021.04.20	21:00:00	108.137	108.151	108.108	108.108	705	0	0
2021.04.20	22:00:00	108.108	108.113	108.050	108.079	720	0	0
2021.04.20	23:00:00	108.079	108.110	108.067	108.101	666	0	0
2021.04.21	00:00:00	108.099	108.137	108.049	108.076	1649	0	1
2021.04.21	01:00:00	108.078	108.126	108.066	108.110	654	0	0
2021.04.21	02:00:00	108.110	108.132	108.081	108.132	571	0	0
2021.04.21	03:00:00	108.132	108.144	107.874	108.087	2885	0	0
2021.04.21	04:00:00	108.088	108.108	107.908	107.938	2128	0	0
2021.04.21	05:00:00	107.938	107.985	107.880	107.944	1224	0	0
2021.04.21	06:00:00	107.944	107.991	107.938	107.977	573	0	0
2021.04.21	07:00:00	107.977	108.112	107.971	108.058	1085	0	0
2021.04.21	08:00:00	108.058	108.076	107.964	108.001	931	0	0
2021.04.21	09:00:00	108.003	108.053	107.951	108.026	1516	0	0
2021.04.21	10:00:00	108.027	108.281	108.010	108.225	2685	0	0
2021.04.21	11:00:00	108.224	108.267	108.144	108.211	1880	0	0
2021.04.21	12:00:00	108.210	108.220	108.065	108.081	1825	0	0
2021.04.21	13:00:00	108.081	108.146	108.063	108.144	1536	0	0
2021.04.21	14:00:00	108.144	108.168	108.075	108.128	1273	0	0
2021.04.21	15:00:00	108.126	108.133	107.974	108.054	1816	0	0
2021.04.21	16:00:00	108.054	108.120	107.978	108.065	2370	0	0
2021.04.21	17:00:00	108.067	108.197	108.067	108.159	2770	0	0
2021.04.21	18:00:00	108.158	108.176	108.068	108.098	1492	0	0
2021.04.21	19:00:00	108.098	108.145	108.076	108.101	970	0	0
2021.04.21	20:00:00	108.104	108.121	108.065	108.110	923	0	0
2021.04.21	21:00:00	108.111	108.131	108.091	108.095	759	0	0
2021.04.21	22:00:00	108.095	108.115	108.054	108.058	717	0	0
2021.04.21	23:00:00	108.058	108.083	108.045	108.069	589	0	0
2021.04.22	00:00:00	108.052	108.090	108.016	108.060	1095	0	4
2021.04.22	01:00:00	108.059	108.065	108.028	108.031	635	0	0
2021.04.22	02:00:00	108.031	108.048	108.013	108.043	498	0	0
2021.04.22	03:00:00	108.043	108.141	107.951	108.023	2456	0	0
2021.04.22	04:00:00	108.023	108.062	107.983	108.008	1522	0	0
2021.04.22	05:00:00	108.007	108.019	107.973	108.001	874	0	0
2021.04.22	06:00:00	108.000	108.026	107.985	108.005	704	0	0
2021.04.22	07:00:00	108.006	108.006	107.914	107.967	1414	0	0
2021.04.22	08:00:00	107.968	108.038	107.952	108.033	1343	0	0
2021.04.22	09:00:00	108.033	108.051	107.860	107.898	2126	0	0
2021.04.22	10:00:00	107.898	107.904	107.814	107.893	1973	0	0
2021.04.22	11:00:00	107.899	108.109	107.897	108.038	1824	0	0
2021.04.22	12:00:00	108.037	108.095	108.014	108.067	1385	0	0
2021.04.22	13:00:00	108.067	108.067	107.981	108.026	1046	0	0
2021.04.22	14:00:00	108.026	108.110	107.960	108.073	1319	0	0
2021.04.22	15:00:00	108.074	108.206	108.069	108.123	2796	0	0
2021.04.22	16:00:00	108.120	108.164	108.027	108.055	2727	0	0
2021.04.22	17:00:00	108.057	108.107	107.939	107.996	2723	0	0
2021.04.22	18:00:00	107.995	108.167	107.990	108.162	1907	0	0
2021.04.22	19:00:00	108.162	108.230	108.111	108.203	1497	0	0
2021.04.22	20:00:00	108.202	108.232	108.048	108.061	2438	0	0
2021.04.22	21:00:00	108.061	108.142	108.031	108.087	1593	0	0
2021.04.22	22:00:00	108.087	108.107	108.009	108.029	1101	0	0
2021.04.22	23:00:00	108.029	108.029	107.961	107.962	678	0	0
2021.04.23	00:00:00	107.962	107.965	107.930	107.958	2461	0	0
2021.04.23	01:00:00	107.958	108.001	107.933	108.001	813	0	0
2021.04.23	02:00:00	108.001	108.003	107.944	107.986	752	0	0
